time,type,x,y
2025-07-08 16:45:13, predict,391.85,261.01
2025-07-08 16:45:14, predict,368.66,260.95
2025-07-08 16:45:14, realtime,391.84,261.38
2025-07-08 16:45:15, predict,391.84,261.38
2025-07-08 16:45:15, predict,368.27,261.13
2025-07-08 16:45:15, realtime,391.77,261.18
2025-07-08 16:45:16, predict,391.77,261.18
2025-07-08 16:45:16, predict,367.99,260.78
2025-07-08 16:45:16, realtime,391.81,261.32
2025-07-08 16:45:17, predict,391.81,261.32
2025-07-08 16:45:17, predict,367.93,261.13
2025-07-08 16:45:18, realtime,391.77,261.53
2025-07-08 16:45:18, predict,391.77,261.53
2025-07-08 16:45:18, predict,367.84,261.22
2025-07-08 16:45:19, realtime,391.54,261.63
2025-07-08 16:45:19, predict,367.78,261.29
2025-07-08 16:45:19, predict,391.54,261.63
2025-07-08 16:45:20, realtime,391.41,262.56
2025-07-08 16:45:20, predict,367.54,261.81
2025-07-08 16:45:20, predict,391.41,262.56
2025-07-08 16:45:21, realtime,391.17,262.58
2025-07-08 16:45:21, predict,367.35,261.85
2025-07-08 16:45:21, predict,391.17,262.58
2025-07-08 16:45:22, realtime,391.04,262.46
2025-07-08 16:45:22, predict,367.12,261.81
2025-07-08 16:45:22, predict,391.04,262.46
2025-07-08 16:45:23, realtime,390.69,262.84
2025-07-08 16:45:23, predict,367.00,261.83
2025-07-08 16:45:23, predict,390.69,262.84
2025-07-08 16:45:24, realtime,389.93,263.17
2025-07-08 16:45:24, predict,366.65,261.77
2025-07-08 16:45:25, predict,389.93,263.17
2025-07-08 16:45:25, realtime,389.16,262.86
2025-07-08 16:45:25, predict,366.54,261.48
2025-07-08 16:45:26, predict,389.16,262.86
2025-07-08 16:45:26, realtime,388.98,262.65
2025-07-08 16:45:26, predict,366.49,260.99
2025-07-08 16:45:27, predict,388.98,262.65
2025-07-08 16:45:27, realtime,388.63,262.64
2025-07-08 16:45:27, predict,366.35,260.86
2025-07-08 16:45:28, predict,388.63,262.64
2025-07-08 16:45:28, realtime,387.89,262.49
2025-07-08 16:45:28, predict,365.85,261.91
2025-07-08 16:45:29, predict,387.89,262.49
2025-07-08 16:45:29, realtime,387.65,262.24
2025-07-08 16:45:29, predict,365.60,261.76
2025-07-08 16:45:30, predict,387.65,262.24
2025-07-08 16:45:30, realtime,387.53,261.47
2025-07-08 16:45:31, predict,365.25,261.65
2025-07-08 16:45:31, predict,387.53,261.47
2025-07-08 16:45:31, realtime,387.44,261.72
2025-07-08 16:45:32, predict,364.86,261.82
2025-07-08 16:45:32, predict,387.44,261.72
2025-07-08 16:45:33, realtime,387.30,262.49
2025-07-08 16:45:33, predict,363.89,262.07
2025-07-08 16:45:33, predict,387.30,262.49
2025-07-08 16:45:34, realtime,387.21,262.48
2025-07-08 16:45:34, predict,363.82,261.71
2025-07-08 16:45:34, predict,387.21,262.48
2025-07-08 16:45:35, realtime,387.14,262.23
2025-07-08 16:45:35, predict,363.51,262.14
2025-07-08 16:45:35, predict,387.14,262.23
2025-07-08 16:45:36, realtime,387.09,262.51
2025-07-08 16:45:36, predict,363.33,261.99
2025-07-08 16:45:36, predict,387.09,262.51
2025-07-08 16:45:37, realtime,387.14,262.59
2025-07-08 16:45:37, predict,362.80,262.31
2025-07-08 16:45:37, predict,387.14,262.59
2025-07-08 16:45:38, realtime,387.13,262.72
2025-07-08 16:45:38, predict,362.53,262.39
2025-07-08 16:45:38, predict,387.13,262.72
2025-07-08 16:45:39, realtime,387.09,262.62
2025-07-08 16:45:39, predict,362.48,262.41
2025-07-08 16:45:39, predict,387.09,262.62
2025-07-08 16:45:40, realtime,387.10,262.70
2025-07-08 16:45:40, predict,362.44,262.49
2025-07-08 16:45:40, predict,387.10,262.70
2025-07-08 16:45:41, realtime,387.04,262.44
2025-07-08 16:45:41, predict,362.43,262.92
2025-07-08 16:45:41, predict,362.43,262.92
2025-07-08 16:45:42, predict,387.04,262.44
2025-07-08 16:45:42, predict,387.04,262.44
2025-07-08 16:45:42, realtime,387.07,261.98
2025-07-08 16:45:42, predict,362.38,262.91
2025-07-08 16:45:42, predict,362.38,262.91
2025-07-08 16:45:43, predict,387.07,261.98
2025-07-08 16:45:43, predict,387.07,261.98
2025-07-08 16:45:43, realtime,387.12,261.72
2025-07-08 16:45:43, predict,362.34,262.69
2025-07-08 16:45:44, predict,362.34,262.69
2025-07-08 16:45:44, predict,387.12,261.72
2025-07-08 16:45:44, predict,387.12,261.72
2025-07-08 16:45:44, realtime,387.05,261.66
2025-07-08 16:45:44, predict,362.35,262.44
2025-07-08 16:45:45, predict,362.35,262.44
2025-07-08 16:45:45, predict,387.05,261.66
2025-07-08 16:45:45, predict,387.05,261.66
2025-07-08 16:45:45, realtime,387.01,261.64
2025-07-08 16:45:45, predict,362.39,261.77
2025-07-08 16:45:46, predict,362.39,261.77
2025-07-08 16:45:46, predict,387.01,261.64
2025-07-08 16:45:46, predict,387.01,261.64
2025-07-08 16:45:46, realtime,386.98,262.08
2025-07-08 16:45:46, predict,386.98,262.08
2025-07-08 16:45:47, predict,362.35,261.47
2025-07-08 16:45:47, realtime,387.00,262.17
2025-07-08 16:45:47, predict,387.00,262.17
2025-07-08 16:45:48, predict,362.32,261.26
2025-07-08 16:45:48, realtime,386.86,262.47
2025-07-08 16:45:48, predict,386.86,262.47
2025-07-08 16:45:49, predict,361.90,261.83
2025-07-08 16:45:49, realtime,386.42,262.79
2025-07-08 16:45:49, predict,386.42,262.79
2025-07-08 16:45:50, predict,361.44,262.09
2025-07-08 16:45:50, realtime,386.18,262.81
2025-07-08 16:45:50, predict,386.18,262.81
2025-07-08 16:45:51, predict,361.30,261.93
2025-07-08 16:45:51, realtime,385.97,262.78
2025-07-08 16:45:51, predict,385.97,262.78
2025-07-08 16:45:52, predict,361.08,261.42
2025-07-08 16:45:52, realtime,385.34,263.19
2025-07-08 16:45:52, predict,385.34,263.19
2025-07-08 16:45:53, predict,360.93,262.17
2025-07-08 16:45:53, realtime,384.70,263.48
2025-07-08 16:45:53, predict,384.70,263.48
2025-07-08 16:45:54, predict,360.48,262.96
2025-07-08 16:45:54, realtime,384.29,263.41
2025-07-08 16:45:54, predict,384.29,263.41
2025-07-08 16:45:55, predict,360.41,262.58
2025-07-08 16:45:55, realtime,384.11,263.52
2025-07-08 16:45:55, predict,384.11,263.52
2025-07-08 16:45:56, predict,360.07,262.40
2025-07-08 16:45:56, realtime,383.72,263.52
2025-07-08 16:45:56, predict,383.72,263.52
2025-07-08 16:45:57, predict,359.54,262.25
2025-07-08 16:45:57, realtime,382.89,263.50
2025-07-08 16:45:57, predict,358.99,262.21
2025-07-08 16:45:58, predict,382.89,263.50
2025-07-08 16:45:58, realtime,382.93,263.64
2025-07-08 16:45:58, predict,358.78,262.56
2025-07-08 16:45:59, predict,382.93,263.64
2025-07-08 16:45:59, realtime,382.47,263.68
2025-07-08 16:45:59, predict,358.56,262.34
2025-07-08 16:46:00, predict,382.47,263.68
2025-07-08 16:46:00, realtime,382.25,263.69
2025-07-08 16:46:01, predict,358.14,262.34
2025-07-08 16:46:01, predict,382.25,263.69
2025-07-08 16:46:02, realtime,381.91,263.95
2025-07-08 16:46:02, predict,357.45,262.39
2025-07-08 16:46:02, predict,381.91,263.95
2025-07-08 16:46:03, realtime,381.72,264.00
2025-07-08 16:46:03, predict,357.18,262.59
2025-07-08 16:46:03, predict,381.72,264.00
2025-07-08 16:46:04, realtime,381.47,264.09
2025-07-08 16:46:04, predict,356.98,262.91
2025-07-08 16:46:04, predict,381.47,264.09
2025-07-08 16:46:05, realtime,381.41,264.05
2025-07-08 16:46:05, predict,356.81,262.82
2025-07-08 16:46:05, predict,381.41,264.05
2025-07-08 16:46:06, realtime,381.26,264.09
2025-07-08 16:46:06, predict,356.66,262.69
2025-07-08 16:46:06, predict,381.26,264.09
2025-07-08 16:46:07, realtime,381.13,264.25
2025-07-08 16:46:07, predict,356.65,262.93
2025-07-08 16:46:07, predict,381.13,264.25
2025-07-08 16:46:08, realtime,380.98,264.52
2025-07-08 16:46:08, predict,356.66,263.34
2025-07-08 16:46:09, predict,380.98,264.52
2025-07-08 16:46:09, realtime,380.94,264.61
2025-07-08 16:46:09, predict,356.74,263.64
2025-07-08 16:46:10, predict,380.94,264.61
2025-07-08 16:46:10, realtime,380.89,264.96
2025-07-08 16:46:10, predict,356.66,264.03
2025-07-08 16:46:11, predict,380.89,264.96
2025-07-08 16:46:11, realtime,380.77,265.10
2025-07-08 16:46:12, predict,356.58,264.20
2025-07-08 16:46:12, predict,380.77,265.10
2025-07-08 16:46:12, realtime,380.65,265.09
2025-07-08 16:46:13, predict,356.51,264.40
2025-07-08 16:46:13, predict,380.65,265.09
2025-07-08 16:46:13, realtime,380.46,265.22
2025-07-08 16:46:14, predict,356.49,264.48
2025-07-08 16:46:14, predict,380.46,265.22
2025-07-08 16:46:15, realtime,380.00,265.18
2025-07-08 16:46:15, predict,356.46,264.60
2025-07-08 16:46:15, predict,380.00,265.18
2025-07-08 16:46:16, realtime,379.71,265.20
2025-07-08 16:46:16, predict,356.44,264.75
2025-07-08 16:46:16, predict,379.71,265.20
2025-07-08 16:46:17, realtime,379.41,264.97
2025-07-08 16:46:17, predict,356.52,264.65
2025-07-08 16:46:17, predict,379.41,264.97
2025-07-08 16:46:18, realtime,379.33,264.78
2025-07-08 16:46:18, predict,356.57,264.62
2025-07-08 16:46:18, predict,379.33,264.78
2025-07-08 16:46:19, realtime,379.06,265.32
2025-07-08 16:46:19, predict,356.57,264.86
2025-07-08 16:46:19, predict,379.06,265.32
2025-07-08 16:46:20, realtime,378.92,265.15
2025-07-08 16:46:20, predict,356.60,264.92
2025-07-08 16:46:21, predict,378.92,265.15
2025-07-08 16:46:21, realtime,378.66,264.79
2025-07-08 16:46:21, predict,356.62,265.03
2025-07-08 16:46:22, predict,378.66,264.79
2025-07-08 16:46:22, realtime,378.41,265.00
2025-07-08 16:46:22, predict,356.61,265.31
2025-07-08 16:46:23, predict,378.41,265.00
2025-07-08 16:46:23, realtime,377.41,266.25
2025-07-08 16:46:23, predict,356.63,265.76
2025-07-08 16:46:24, predict,377.41,266.25
2025-07-08 16:46:24, realtime,377.03,266.29
2025-07-08 16:46:24, predict,356.57,266.13
2025-07-08 16:46:25, predict,377.03,266.29
2025-07-08 16:46:25, realtime,376.74,266.78
2025-07-08 16:46:25, predict,356.75,266.78
2025-07-08 16:46:26, predict,376.74,266.78
2025-07-08 16:46:26, realtime,376.39,266.93
2025-07-08 16:46:27, predict,356.82,266.95
2025-07-08 16:46:27, predict,376.39,266.93
2025-07-08 16:46:27, realtime,375.77,267.25
2025-07-08 16:46:28, predict,356.83,267.32
2025-07-08 16:46:28, predict,375.77,267.25
2025-07-08 16:46:29, realtime,375.44,267.56
2025-07-08 16:46:29, predict,356.82,267.66
2025-07-08 16:46:29, predict,375.44,267.56
2025-07-08 16:46:30, realtime,375.25,267.66
2025-07-08 16:46:30, predict,356.93,267.98
2025-07-08 16:46:30, predict,375.25,267.66
2025-07-08 16:46:31, realtime,374.92,267.99
2025-07-08 16:46:31, predict,357.08,268.29
2025-07-08 16:46:31, predict,374.92,267.99
2025-07-08 16:46:32, realtime,374.02,267.10
2025-07-08 16:46:32, predict,357.13,268.32
2025-07-08 16:46:32, predict,374.02,267.10
2025-07-08 16:46:33, realtime,373.49,267.12
2025-07-08 16:46:33, predict,357.10,268.77
2025-07-08 16:46:33, predict,373.49,267.12
2025-07-08 16:46:34, realtime,373.18,267.16
2025-07-08 16:46:34, predict,357.17,269.44
2025-07-08 16:46:35, predict,373.18,267.16
2025-07-08 16:46:35, realtime,372.42,267.89
2025-07-08 16:46:35, predict,357.21,269.85
2025-07-08 16:46:36, predict,372.42,267.89
2025-07-08 16:46:36, realtime,372.19,268.01
2025-07-08 16:46:36, predict,357.46,270.12
2025-07-08 16:46:37, predict,372.19,268.01
2025-07-08 16:46:37, realtime,372.12,268.29
2025-07-08 16:46:37, predict,357.57,270.48
2025-07-08 16:46:38, predict,372.12,268.29
2025-07-08 16:46:38, realtime,371.92,268.49
2025-07-08 16:46:38, predict,357.71,270.64
2025-07-08 16:46:39, predict,371.92,268.49
2025-07-08 16:46:39, realtime,371.93,268.74
2025-07-08 16:46:39, predict,357.79,270.69
2025-07-08 16:46:40, predict,371.93,268.74
2025-07-08 16:46:40, realtime,372.26,269.51
2025-07-08 16:46:40, predict,357.99,270.97
2025-07-08 16:46:41, predict,372.26,269.51
2025-07-08 16:46:41, realtime,372.36,269.79
2025-07-08 16:46:42, predict,358.11,271.17
2025-07-08 16:46:42, predict,372.36,269.79
2025-07-08 16:46:42, realtime,372.57,270.29
2025-07-08 16:46:43, predict,358.40,271.37
2025-07-08 16:46:43, predict,372.57,270.29
2025-07-08 16:46:43, realtime,372.76,270.57
2025-07-08 16:46:44, predict,358.59,271.67
2025-07-08 16:46:44, predict,372.76,270.57
2025-07-08 16:46:45, realtime,373.05,271.03
2025-07-08 16:46:45, predict,358.75,271.96
2025-07-08 16:46:45, predict,373.05,271.03
2025-07-08 16:46:46, realtime,373.12,271.77
2025-07-08 16:46:46, predict,358.93,272.26
2025-07-08 16:46:46, predict,373.12,271.77
2025-07-08 16:46:47, realtime,373.18,272.10
2025-07-08 16:46:47, predict,359.02,272.55
2025-07-08 16:46:47, predict,373.18,272.10
2025-07-08 16:46:48, realtime,373.34,272.10
2025-07-08 16:46:48, predict,359.17,272.79
2025-07-08 16:46:48, predict,373.34,272.10
2025-07-08 16:46:49, realtime,373.74,272.44
2025-07-08 16:46:49, predict,373.74,272.44
2025-07-08 16:46:49, predict,359.27,273.38
2025-07-08 16:46:50, realtime,373.91,272.53
2025-07-08 16:46:50, predict,373.91,272.53
2025-07-08 16:46:50, predict,359.47,273.40
2025-07-08 16:46:51, realtime,374.14,272.61
2025-07-08 16:46:51, realtime,359.51,273.94
2025-07-08 16:46:51, predict,374.14,272.61
2025-07-08 16:46:52, predict,359.51,273.94
2025-07-08 16:46:52, realtime,374.30,272.81
2025-07-08 16:46:52, realtime,359.47,274.34
2025-07-08 16:46:52, predict,374.30,272.81
2025-07-08 16:46:53, predict,359.47,274.34
2025-07-08 16:46:53, realtime,359.30,274.92
2025-07-08 16:46:53, realtime,374.54,273.44
2025-07-08 16:46:53, predict,359.30,274.92
2025-07-08 16:46:54, predict,374.54,273.44
2025-07-08 16:46:54, realtime,359.24,275.16
2025-07-08 16:46:54, realtime,374.61,273.78
2025-07-08 16:46:54, predict,359.24,275.16
2025-07-08 16:46:55, predict,374.61,273.78
2025-07-08 16:46:55, realtime,359.05,275.37
2025-07-08 16:46:55, realtime,374.61,273.93
2025-07-08 16:46:56, predict,359.05,275.37
2025-07-08 16:46:56, predict,374.61,273.93
2025-07-08 16:46:56, realtime,358.89,275.66
2025-07-08 16:46:56, realtime,374.55,274.35
2025-07-08 16:46:57, predict,358.89,275.66
2025-07-08 16:46:57, predict,374.55,274.35
2025-07-08 16:46:57, realtime,374.64,274.61
2025-07-08 16:46:57, realtime,358.69,276.07
2025-07-08 16:46:58, predict,374.64,274.61
2025-07-08 16:46:58, predict,358.69,276.07
2025-07-08 16:46:59, realtime,374.68,275.06
2025-07-08 16:46:59, realtime,358.89,276.72
2025-07-08 16:46:59, predict,374.68,275.06
2025-07-08 16:46:59, predict,358.89,276.72
2025-07-08 16:47:00, realtime,374.76,275.29
2025-07-08 16:47:00, realtime,358.93,276.97
2025-07-08 16:47:00, predict,374.76,275.29
2025-07-08 16:47:00, predict,358.93,276.97
2025-07-08 16:47:01, realtime,374.78,275.57
2025-07-08 16:47:01, realtime,358.94,277.28
2025-07-08 16:47:01, predict,374.78,275.57
2025-07-08 16:47:01, predict,358.94,277.28
2025-07-08 16:47:02, realtime,358.91,277.70
2025-07-08 16:47:02, realtime,374.82,276.06
2025-07-08 16:47:02, predict,358.91,277.70
2025-07-08 16:47:02, predict,374.82,276.06
2025-07-08 16:47:03, realtime,358.86,278.51
2025-07-08 16:47:03, realtime,374.77,276.57
2025-07-08 16:47:03, predict,358.86,278.51
2025-07-08 16:47:03, predict,374.77,276.57
2025-07-08 16:47:04, realtime,358.87,278.95
2025-07-08 16:47:04, realtime,374.84,277.35
2025-07-08 16:47:04, predict,358.87,278.95
2025-07-08 16:47:04, predict,374.84,277.35
2025-07-08 16:47:05, realtime,358.92,279.41
2025-07-08 16:47:05, realtime,375.00,277.72
2025-07-08 16:47:05, predict,358.92,279.41
2025-07-08 16:47:06, predict,375.00,277.72
2025-07-08 16:47:06, realtime,358.76,280.01
2025-07-08 16:47:06, realtime,375.07,277.82
2025-07-08 16:47:06, predict,358.76,280.01
2025-07-08 16:47:07, predict,375.07,277.82
2025-07-08 16:47:07, realtime,358.55,280.67
2025-07-08 16:47:07, realtime,375.18,278.43
2025-07-08 16:47:07, predict,358.55,280.67
2025-07-08 16:47:08, predict,375.18,278.43
2025-07-08 16:47:08, realtime,358.60,281.09
2025-07-08 16:47:08, realtime,375.21,278.93
2025-07-08 16:47:08, predict,358.60,281.09
2025-07-08 16:47:09, predict,375.21,278.93
2025-07-08 16:47:09, realtime,358.54,281.52
2025-07-08 16:47:09, realtime,375.39,279.40
2025-07-08 16:47:09, predict,358.54,281.52
2025-07-08 16:47:10, predict,375.39,279.40
2025-07-08 16:47:10, realtime,358.22,282.10
2025-07-08 16:47:10, realtime,375.74,279.89
2025-07-08 16:47:10, predict,358.22,282.10
2025-07-08 16:47:11, predict,375.74,279.89
2025-07-08 16:47:11, realtime,358.27,282.95
2025-07-08 16:47:11, realtime,376.81,280.70
2025-07-08 16:47:11, predict,358.27,282.95
2025-07-08 16:47:12, predict,376.81,280.70
2025-07-08 16:47:12, realtime,358.33,283.43
2025-07-08 16:47:12, realtime,377.03,281.25
2025-07-08 16:47:13, predict,358.33,283.43
2025-07-08 16:47:13, predict,377.03,281.25
2025-07-08 16:47:13, realtime,358.35,283.78
2025-07-08 16:47:13, realtime,377.32,281.54
2025-07-08 16:47:14, predict,358.35,283.78
2025-07-08 16:47:14, predict,377.32,281.54
2025-07-08 16:47:14, realtime,358.47,283.96
2025-07-08 16:47:14, realtime,377.53,281.74
2025-07-08 16:47:15, predict,358.47,283.96
2025-07-08 16:47:15, predict,377.53,281.74
2025-07-08 16:47:16, realtime,358.56,284.32
2025-07-08 16:47:16, realtime,377.76,282.26
2025-07-08 16:47:16, predict,358.56,284.32
2025-07-08 16:47:16, predict,377.76,282.26
2025-07-08 16:47:17, realtime,358.70,284.67
2025-07-08 16:47:17, realtime,377.86,282.57
2025-07-08 16:47:17, predict,358.70,284.67
2025-07-08 16:47:17, predict,377.86,282.57
2025-07-08 16:47:18, realtime,358.70,285.19
2025-07-08 16:47:18, realtime,377.82,282.93
2025-07-08 16:47:18, predict,358.70,285.19
2025-07-08 16:47:18, predict,377.82,282.93
2025-07-08 16:47:19, realtime,358.86,285.44
2025-07-08 16:47:19, realtime,377.74,283.23
2025-07-08 16:47:19, predict,358.86,285.44
2025-07-08 16:47:19, predict,377.74,283.23
2025-07-08 16:47:20, realtime,358.84,286.16
2025-07-08 16:47:20, realtime,377.53,283.87
2025-07-08 16:47:20, predict,358.84,286.16
2025-07-08 16:47:20, predict,377.53,283.87
2025-07-08 16:47:21, realtime,358.80,286.62
2025-07-08 16:47:21, realtime,377.50,284.45
2025-07-08 16:47:21, predict,358.80,286.62
2025-07-08 16:47:21, predict,377.50,284.45
2025-07-08 16:47:22, realtime,358.85,287.45
2025-07-08 16:47:22, realtime,377.47,284.98
2025-07-08 16:47:22, predict,358.85,287.45
2025-07-08 16:47:23, predict,377.47,284.98
2025-07-08 16:47:23, realtime,359.00,287.79
2025-07-08 16:47:23, realtime,377.29,285.51
2025-07-08 16:47:23, predict,359.00,287.79
2025-07-08 16:47:24, predict,377.29,285.51
2025-07-08 16:47:24, realtime,359.16,288.50
2025-07-08 16:47:24, realtime,377.13,287.08
2025-07-08 16:47:24, predict,359.16,288.50
2025-07-08 16:47:25, predict,377.13,287.08
2025-07-08 16:47:25, realtime,359.29,288.75
2025-07-08 16:47:25, realtime,377.13,287.20
2025-07-08 16:47:25, predict,359.29,288.75
2025-07-08 16:47:26, predict,377.13,287.20
2025-07-08 16:47:26, realtime,359.34,289.33
2025-07-08 16:47:26, realtime,377.27,287.68
2025-07-08 16:47:26, predict,359.34,289.33
2025-07-08 16:47:27, predict,377.27,287.68
2025-07-08 16:47:27, realtime,359.46,289.68
2025-07-08 16:47:27, realtime,377.42,288.20
2025-07-08 16:47:29, realtime,359.60,291.05
2025-07-08 16:47:29, realtime,377.58,288.80
2025-07-08 16:47:30, realtime,359.47,291.86
2025-07-08 16:47:30, realtime,377.61,289.35
2025-07-08 16:47:31, realtime,359.43,292.38
2025-07-08 16:47:31, realtime,377.56,289.93
2025-07-08 16:47:32, realtime,359.58,292.57
2025-07-08 16:47:32, realtime,377.67,290.29
2025-07-08 16:47:33, realtime,359.84,292.97
2025-07-08 16:47:33, realtime,377.70,290.99
2025-07-08 16:47:34, realtime,359.95,293.25
2025-07-08 16:47:34, realtime,377.81,291.43
2025-07-08 16:47:35, realtime,360.13,293.59
2025-07-08 16:47:35, realtime,377.81,291.96
2025-07-08 16:47:36, realtime,360.30,294.28
2025-07-08 16:47:36, realtime,377.92,292.16
2025-07-08 16:47:37, realtime,360.50,295.16
2025-07-08 16:47:37, realtime,377.78,293.44
2025-07-08 16:47:38, realtime,360.52,295.67
2025-07-08 16:47:38, realtime,377.76,293.73
2025-07-08 16:47:38, realtime,369.28,294.36
2025-07-08 16:47:38, realtime,364.80,294.42
2025-07-08 16:47:40, realtime,360.51,296.41
2025-07-08 16:47:40, realtime,377.79,294.19
2025-07-08 16:47:40, realtime,365.76,295.03
2025-07-08 16:47:42, realtime,360.50,296.78
2025-07-08 16:47:42, realtime,377.77,294.88
2025-07-08 16:47:43, realtime,361.00,297.42
2025-07-08 16:47:43, realtime,377.90,296.27
2025-07-08 16:47:43, realtime,374.38,296.21
2025-07-08 16:47:44, realtime,361.00,297.56
2025-07-08 16:47:44, realtime,377.87,296.56
2025-07-08 16:47:44, realtime,375.04,296.41
2025-07-08 16:47:45, realtime,360.98,298.15
2025-07-08 16:47:45, realtime,377.95,296.99
2025-07-08 16:47:47, realtime,361.03,298.61
2025-07-08 16:47:47, realtime,377.78,297.28
2025-07-08 16:47:48, realtime,360.81,299.88
2025-07-08 16:47:48, realtime,377.52,298.50
2025-07-08 16:47:49, realtime,360.70,300.18
2025-07-08 16:47:49, realtime,377.46,298.98
2025-07-08 16:47:50, realtime,360.60,300.11
2025-07-08 16:47:50, realtime,377.54,299.44
2025-07-08 16:47:51, realtime,360.64,300.57
2025-07-08 16:47:51, realtime,377.73,300.00
